Name Vorleistung,Modul,Modulcode,Kursname,Kurscode,ECTS,Bemerkung,URL,Art Vorleistung,Studiengang
Industriekaufmann/-frau IHK,Personalwesen,BPER,Personalwesen I (Einführung),BPER01,3,,http://www.iubh-fernstudium.de/kurs/personalwesen-einfuehrung/,Ausbildung,B.A. Personalmanagement
Kaufmann/-frau für Büromanagement,Personalwesen,BPER,Personalwesen I (Einführung),BPER01,3,,http://www.iubh-fernstudium.de/kurs/personalwesen-einfuehrung/,Ausbildung,B.A. Personalmanagement
Kaufmann/-frau für Dialogmarketing IHK,Personalwesen,BPER,Personalwesen I (Einführung),BPER01,3,,http://www.iubh-fernstudium.de/kurs/personalwesen-einfuehrung/,Ausbildung,B.A. Personalmanagement
Kaufmann/-frau für Einzelhandel IHK,Personalwesen,BPER,Personalwesen I (Einführung),BPER01,3,,http://www.iubh-fernstudium.de/kurs/personalwesen-einfuehrung/,Ausbildung,B.A. Personalmanagement
Kaufmann/-frau für Gesundheitswesen IHK,Personalwesen,BPER,Personalwesen I (Einführung),BPER01,3,,http://www.iubh-fernstudium.de/kurs/personalwesen-einfuehrung/,Ausbildung,B.A. Personalmanagement
Kaufmann/-frau für Groß- und Außenhandel IHK,Personalwesen,BPER,Personalwesen I (Einführung),BPER01,3,,http://www.iubh-fernstudium.de/kurs/personalwesen-einfuehrung/,Ausbildung,B.A. Personalmanagement
Kaufmann/-frau für Verkehrsservice IHK,Personalwesen,BPER,Personalwesen I (Einführung),BPER01,3,,http://www.iubh-fernstudium.de/kurs/personalwesen-einfuehrung/,Ausbildung,B.A. Personalmanagement
Medienkaufmann/-frau Digital und Print IHK,Personalwesen,BPER,Personalwesen I (Einführung),BPER01,3,,http://www.iubh-fernstudium.de/kurs/personalwesen-einfuehrung/,Ausbildung,B.A. Personalmanagement
Personaldienstleistungskaufmann/-frau IHK,Personalwesen,BPER,Personalwesen I (Einführung),BPER01,3,,http://www.iubh-fernstudium.de/kurs/personalwesen-einfuehrung/,Ausbildung,B.A. Personalmanagement
Servicekaufmann/-frau im Luftverkehr IHK,Personalwesen,BPER,Personalwesen I (Einführung),BPER01,3,,http://www.iubh-fernstudium.de/kurs/personalwesen-einfuehrung/,Ausbildung,B.A. Personalmanagement
Sport- und Fitnesskaufmann/-frau IHK,Personalwesen,BPER,Personalwesen I (Einführung),BPER01,3,,http://www.iubh-fernstudium.de/kurs/personalwesen-einfuehrung/,Ausbildung,B.A. Personalmanagement
Veranstaltungskaufmann/-frau IHK,Personalwesen,BPER,Personalwesen I (Einführung),BPER01,3,,http://www.iubh-fernstudium.de/kurs/personalwesen-einfuehrung/,Ausbildung,B.A. Personalmanagement
Personaldienstleistungskaufmann/-frau IHK,Personalwesen,BPER,Personalwesen II (Vertiefung),BPER02,2,,http://www.iubh-fernstudium.de/kurs/personalwesen-ii-vertiefung/,Ausbildung,B.A. Personalmanagement
Assistent/-in für Hotelmanagement,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Personalmanagement
Automobilkaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Personalmanagement
Bankkaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Personalmanagement
Bankkaufmann/-frau mit Zusatz Finanzassistent/-in IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Personalmanagement
Bürokaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Personalmanagement
Hotelfachmann/-frau mit Zusatz Hotelmanagement IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Personalmanagement
Hotelkaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Personalmanagement
Immobilienkaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Personalmanagement
Industriekaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Personalmanagement
IT Systemkaufmann-/frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Personalmanagement
Kaufmann/-frau für Bürokommunikation IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Personalmanagement
Kaufmann/-frau für Büromanagement,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Personalmanagement
Kaufmann/-frau für Dialogmarketing IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Personalmanagement
Kaufmann/-frau für Einzelhandel IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Personalmanagement
Kaufmann/-frau für Gesundheitswesen IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Personalmanagement
Kaufmann/-frau für Groß- und Außenhandel IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Personalmanagement
Kaufmann/-frau für Marketingkommunikation IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Personalmanagement
Kaufmann/-frau für Spedition und Logistik IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Personalmanagement
Kaufmann/-frau für Tourismus und Freizeit IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Personalmanagement
Kaufmann/-frau für Verkehrsservice IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Personalmanagement
Kaufmann/-frau für Versicherungen und Finanzen Fachrichtung Finanzen IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Personalmanagement
Kaufmann/-frau für Versicherungen und Finanzen Fachrichtung Versicherungen IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Personalmanagement
Luftverkehrskaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Personalmanagement
Medienkaufmann/-frau Digital und Print IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Personalmanagement
Personaldienstleistungskaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Personalmanagement
Reiseverkehrskaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Personalmanagement
Servicekaufmann/-frau im Luftverkehr IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Personalmanagement
Sport- und Fitnesskaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Personalmanagement
staatlich geprüfte/-r kaufmännische/-r Assistent/-in SW Fremdsprachen,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Personalmanagement
Steuerfachangestellte/-r,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Personalmanagement
Tourismuskaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Personalmanagement
Veranstaltungskaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Personalmanagement
Assistent/-in für Hotelmanagement,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Personalmanagement
Automobilkaufmann/-frau IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Personalmanagement
Bankkaufmann/-frau IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Personalmanagement
Bankkaufmann/-frau mit Zusatz Finanzassistent/-in IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Personalmanagement
Bürokaufmann/-frau IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Personalmanagement
Fachinformatiker/-in für Anwendungsentwicklung IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Personalmanagement
Fachinformatiker/-in für Systemintegration IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Personalmanagement
Hotelkaufmann/-frau IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Personalmanagement
Immobilienkaufmann/-frau IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Personalmanagement
Industriekaufmann/-frau IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Personalmanagement
Informatikkaufmann/-frau IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Personalmanagement
IT Systemkaufmann-/frau IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Personalmanagement
Kaufmann/-frau für Bürokommunikation IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Personalmanagement
Kaufmann/-frau für Büromanagement,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Personalmanagement
Kaufmann/-frau für Dialogmarketing IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Personalmanagement
Kaufmann/-frau für Einzelhandel IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Personalmanagement
Kaufmann/-frau für Gesundheitswesen IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Personalmanagement
Kaufmann/-frau für Groß- und Außenhandel IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Personalmanagement
Kaufmann/-frau für Marketingkommunikation IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Personalmanagement
Kaufmann/-frau für Spedition und Logistik IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Personalmanagement
Kaufmann/-frau für Verkehrsservice IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Personalmanagement
Luftverkehrskaufmann/-frau IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Personalmanagement
Medienkaufmann/-frau Digital und Print IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Personalmanagement
Reiseverkehrskaufmann/-frau IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Personalmanagement
Sport- und Fitnesskaufmann/-frau IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Personalmanagement
Steuerfachangestellte/-r,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Personalmanagement
Veranstaltungskaufmann/-frau IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Personalmanagement
Fachmann/-frau für Systemgastronomie IHK,Business Controlling,BWBC,Business Controlling I,BWBC01,5,Beachte: WAHLPFLICHTFACH!,http://www.iubh-fernstudium.de/kurs/business-controlling-i-einfuehrung/,Ausbildung,B.A. Personalmanagement
Assistent/-in für Hotelmanagement,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Personalmanagement
Automobilkaufmann/-frau IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Personalmanagement
Bankkaufmann/-frau IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Personalmanagement
Bankkaufmann/-frau mit Zusatz Finanzassistent/-in IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Personalmanagement
Bürokaufmann/-frau IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Personalmanagement
Fachangestellte/-r für Arbeitsförderung,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Personalmanagement
Fachinformatiker/-in für Anwendungsentwicklung IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Personalmanagement
Fachinformatiker/-in für Systemintegration IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Personalmanagement
Fachmann/-frau für Systemgastronomie IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Personalmanagement
Hotelfachmann/-frau IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Personalmanagement
Hotelfachmann/-frau mit Zusatz Hotelmanagement IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Personalmanagement
Hotelkaufmann/-frau IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Personalmanagement
Immobilienkaufmann/-frau IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Personalmanagement
Industriekaufmann/-frau IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Personalmanagement
Informatikkaufmann/-frau IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Personalmanagement
IT Systemkaufmann-/frau IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Personalmanagement
Kaufmann/-frau für Bürokommunikation IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Personalmanagement
Kaufmann/-frau für Büromanagement,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Personalmanagement
Kaufmann/-frau für Dialogmarketing IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Personalmanagement
Kaufmann/-frau für Einzelhandel IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Personalmanagement
Kaufmann/-frau für Gesundheitswesen IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Personalmanagement
Kaufmann/-frau für Groß- und Außenhandel IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Personalmanagement
Kaufmann/-frau für Marketingkommunikation IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Personalmanagement
Kaufmann/-frau für Spedition und Logistik IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Personalmanagement
Kaufmann/-frau für Tourismus und Freizeit IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Personalmanagement
Kaufmann/-frau für Verkehrsservice IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Personalmanagement
Kaufmann/-frau für Versicherungen und Finanzen Fachrichtung Finanzen IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Personalmanagement
Kaufmann/-frau für Versicherungen und Finanzen Fachrichtung Versicherungen IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Personalmanagement
Luftverkehrskaufmann/-frau IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Personalmanagement
Medienkaufmann/-frau Digital und Print IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Personalmanagement
Medizinische/-r Fachangestellte/-r,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Personalmanagement
Personaldienstleistungskaufmann/-frau IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Personalmanagement
Pharmazeutisch-Kaufmännische/-r Angestellte/-r IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Personalmanagement
